;zip_code;no2;date;date_str;year;month;day;weekday
225546;75012;23;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225547;75012;27;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225548;75012;29;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225549;75012;53;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225550;75012;49;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225551;75012;25;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225552;75012;20;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225553;75012;22;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225554;75012;68;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225555;75012;70;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225556;75012;82;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225557;75012;72;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225558;75012;60;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225559;75012;57;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225560;75012;70;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225561;75012;82;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225633;75015;23;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225634;75015;14;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225635;75015;12;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225636;75015;12;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225637;75015;8;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225638;75015;9;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225639;75015;13;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225640;75015;16;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225641;75015;18;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225642;75015;10;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225643;75015;9;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225644;75015;13;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225645;75015;12;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225646;75015;9;2019-06-04;2019-06-04 00:00:00;2019;06;1;Tuesday
225647;75015;4;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225648;75015;4;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225649;75015;5;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225650;75015;5;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225651;75015;9;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225652;75015;14;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225653;75015;15;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225654;75015;16;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225655;75015;18;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225656;75015;26;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225705;75006;57;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225706;75006;52;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225707;75006;51;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225708;75006;43;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225709;75006;45;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225710;75006;49;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225711;75006;49;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225712;75006;42;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225713;75006;44;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225714;75006;37;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225715;75006;35;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225716;75006;46;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225717;75006;38;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225718;75006;26;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225719;75006;14;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225720;75006;9;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225721;75006;11;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225722;75006;13;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225723;75006;37;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225724;75006;49;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225725;75006;46;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225726;75006;56;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225727;75006;47;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225728;75006;34;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225750;75002;73;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225751;75002;82;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225752;75002;81;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225753;75002;81;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225754;75002;74;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225755;75002;73;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225756;75002;86;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225757;75002;65;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225758;75002;62;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225759;75002;61;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225760;75002;48;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225761;75002;55;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225762;75002;62;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225763;75002;41;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225764;75002;14;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225765;75002;9;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225766;75002;11;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225767;75002;18;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225768;75002;35;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225769;75002;56;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225770;75002;64;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225771;75002;63;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225772;75002;58;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225773;75002;54;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225846;75004;39;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225847;75004;46;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225848;75004;37;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225849;75004;33;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225850;75004;31;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225851;75004;32;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225852;75004;32;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225853;75004;37;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225854;75004;35;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225855;75004;22;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225856;75004;19;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225857;75004;23;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225858;75004;29;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225859;75004;19;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225860;75004;10;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225861;75004;9;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225862;75004;8;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225863;75004;12;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225864;75004;23;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225865;75004;37;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225866;75004;35;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225867;75004;34;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225868;75004;27;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225869;75004;20;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225894;75012;82;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225895;75012;74;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225896;75012;47;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225897;75012;33;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225898;75012;32;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225899;75012;34;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225900;75012;37;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225901;75012;31;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225902;75012;28;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225903;75012;19;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225904;75012;18;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225905;75012;26;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225906;75012;50;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225907;75012;44;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225908;75012;47;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225909;75012;37;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225910;75012;50;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225911;75012;70;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225912;75012;99;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225913;75012;81;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225914;75012;57;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225915;75012;64;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225916;75012;80;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225917;75012;54;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
225989;75015;26;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225990;75015;30;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225991;75015;33;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225992;75015;35;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225993;75015;36;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225994;75015;35;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225995;75015;37;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225996;75015;34;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225997;75015;35;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225998;75015;30;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
225999;75015;26;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
226000;75015;20;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
226001;75015;15;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
226002;75015;9;2019-06-05;2019-06-05 00:00:00;2019;06;1;Tuesday
226003;75015;3;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226004;75015;3;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226005;75015;4;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226006;75015;5;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226007;75015;9;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226008;75015;18;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226009;75015;22;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226010;75015;16;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226011;75015;11;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226012;75015;11;2019-06-06;2019-06-06 00:00:00;2019;06;1;Tuesday
226061;75006;23;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226062;75006;20;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226063;75006;24;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226064;75006;23;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226065;75006;24;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226066;75006;25;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226067;75006;27;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226068;75006;30;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226069;75006;33;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226070;75006;37;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226071;75006;45;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226072;75006;40;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226073;75006;57;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226074;75006;53;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226075;75006;53;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226076;75006;63;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226077;75006;46;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226078;75006;45;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226079;75006;42;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226080;75006;36;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226081;75006;35;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226082;75006;36;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226083;75006;28;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226084;75006;21;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226109;75002;47;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226110;75002;52;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226111;75002;44;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226112;75002;52;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226113;75002;46;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226114;75002;47;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226115;75002;53;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226116;75002;55;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226117;75002;68;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226118;75002;63;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226119;75002;64;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226120;75002;56;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226121;75002;66;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226122;75002;71;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226123;75002;61;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226124;75002;63;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226125;75002;66;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226126;75002;56;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226127;75002;43;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226128;75002;38;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226129;75002;43;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226130;75002;43;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226131;75002;30;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226132;75002;30;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226205;75004;13;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226206;75004;13;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226207;75004;11;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226208;75004;13;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226209;75004;16;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226210;75004;14;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226211;75004;17;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226212;75004;20;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226213;75004;27;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226214;75004;31;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226215;75004;39;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226216;75004;30;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226217;75004;33;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226218;75004;37;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226219;75004;47;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226220;75004;41;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226221;75004;46;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226222;75004;42;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226223;75004;39;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226224;75004;37;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226225;75004;33;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226226;75004;31;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226227;75004;22;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226228;75004;19;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226253;75012;31;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226254;75012;36;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226255;75012;30;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226256;75012;36;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226257;75012;27;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226258;75012;31;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226259;75012;39;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226260;75012;42;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226261;75012;46;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226262;75012;48;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226263;75012;55;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226264;75012;45;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226265;75012;82;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226266;75012;93;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226267;75012;79;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226268;75012;69;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226269;75012;62;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226270;75012;65;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226271;75012;69;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226272;75012;56;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226273;75012;50;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226274;75012;53;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226275;75012;59;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226276;75012;54;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226349;75015;4;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226350;75015;3;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226351;75015;4;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226352;75015;5;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226353;75015;6;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226354;75015;4;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226355;75015;5;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226356;75015;6;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226357;75015;9;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226358;75015;10;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226359;75015;13;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226360;75015;29;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226361;75015;32;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226362;75015;44;2019-06-08;2019-06-08 00:00:00;2019;06;1;Tuesday
226363;75015;50;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226364;75015;46;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226365;75015;42;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226366;75015;40;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226367;75015;40;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226368;75015;38;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226369;75015;46;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226370;75015;39;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226371;75015;23;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226372;75015;13;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226421;75006;21;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226422;75006;23;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226423;75006;24;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226424;75006;27;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226425;75006;33;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226426;75006;39;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226427;75006;40;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226428;75006;37;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226429;75006;49;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226430;75006;58;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226431;75006;59;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226432;75006;62;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226433;75006;41;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226434;75006;37;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226435;75006;28;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226436;75006;29;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226437;75006;13;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226438;75006;14;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226439;75006;18;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226440;75006;27;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226441;75006;28;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226442;75006;32;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226443;75006;21;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226444;75006;28;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226469;75002;30;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226470;75002;41;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226471;75002;48;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226472;75002;42;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226473;75002;43;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226474;75002;46;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226475;75002;54;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226476;75002;57;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226477;75002;75;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226478;75002;78;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226479;75002;64;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226480;75002;50;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226481;75002;45;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226482;75002;41;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226483;75002;34;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226484;75002;27;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226485;75002;18;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226486;75002;19;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226487;75002;27;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226488;75002;39;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226489;75002;42;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226490;75002;46;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226491;75002;37;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226492;75002;45;2019-06-10;2019-06-10 00:00:00;2019;06;1;Tuesday
226565;75004;19;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226566;75004;17;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226567;75004;20;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226568;75004;14;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226569;75004;12;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226570;75004;10;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226571;75004;12;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226572;75004;12;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226573;75004;22;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226574;75004;29;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226575;75004;33;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
226576;75004;35;2019-06-09;2019-06-09 00:00:00;2019;06;1;Tuesday
