;zip_code;no2;date;date_str;year;month;day;weekday
220559;75012;70;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220560;75012;77;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220561;75012;83;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220562;75012;92;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220563;75012;84;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220564;75012;79;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220565;75012;71;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220566;75012;89;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220567;75012;85;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220664;75015;60;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220665;75015;49;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220666;75015;43;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220667;75015;35;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220668;75015;31;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220669;75015;32;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220670;75015;30;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220671;75015;35;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220672;75015;35;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220673;75015;35;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220674;75015;35;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220675;75015;27;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220676;75015;28;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220677;75015;45;2019-05-17;2019-05-17 00:00:00;2019;05;4;Friday
220678;75015;35;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220679;75015;28;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220680;75015;18;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220681;75015;14;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220682;75015;16;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220683;75015;19;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220684;75015;17;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220685;75015;15;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220686;75015;14;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220687;75015;17;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220736;75006;56;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220737;75006;52;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220738;75006;58;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220739;75006;54;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220740;75006;68;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220741;75006;77;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220742;75006;110;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220743;75006;112;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220744;75006;114;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220745;75006;124;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220746;75006;90;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220747;75006;70;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220748;75006;83;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220749;75006;63;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220750;75006;61;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220751;75006;59;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220752;75006;52;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220753;75006;51;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220754;75006;64;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220755;75006;64;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220756;75006;81;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220757;75006;64;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220758;75006;70;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220759;75006;71;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220784;75002;80;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220785;75002;65;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220786;75002;71;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220787;75002;70;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220788;75002;67;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220789;75002;77;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220790;75002;92;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220791;75002;84;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220792;75002;94;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220793;75002;93;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220794;75002;94;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220795;75002;101;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220796;75002;74;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220797;75002;70;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220798;75002;75;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220799;75002;54;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220800;75002;48;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220801;75002;48;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220802;75002;37;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220803;75002;32;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220804;75002;34;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220805;75002;40;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220878;75004;32;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220879;75004;20;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220880;75004;19;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220881;75004;19;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220882;75004;19;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220883;75004;23;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220884;75004;33;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220885;75004;41;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220886;75004;52;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220887;75004;49;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220888;75004;52;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220889;75004;70;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220890;75004;40;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220891;75004;51;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220892;75004;46;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220893;75004;44;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220894;75004;50;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220895;75004;50;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220896;75004;37;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220897;75004;24;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220898;75004;23;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220899;75004;24;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220900;75004;23;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220901;75004;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220924;75012;85;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220925;75012;66;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220926;75012;66;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220927;75012;84;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220928;75012;79;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220929;75012;93;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220930;75012;107;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220931;75012;98;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220932;75012;112;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220933;75012;74;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220934;75012;52;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220935;75012;45;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220936;75012;58;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220937;75012;49;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
220938;75012;51;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220939;75012;54;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220940;75012;77;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220941;75012;75;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220942;75012;51;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220943;75012;34;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220944;75012;37;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220945;75012;30;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220946;75012;22;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
220947;75012;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221044;75015;17;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221045;75015;13;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221046;75015;13;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221047;75015;10;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221048;75015;11;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221049;75015;26;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221050;75015;33;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221051;75015;32;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221052;75015;42;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221053;75015;51;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221054;75015;43;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221055;75015;33;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221056;75015;40;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221057;75015;40;2019-05-18;2019-05-18 00:00:00;2019;05;5;Saturday
221058;75015;43;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221059;75015;40;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221060;75015;33;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221061;75015;29;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221062;75015;26;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221063;75015;22;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221064;75015;23;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221065;75015;22;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221066;75015;21;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221067;75015;36;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221116;75006;71;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221117;75006;84;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221118;75006;109;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221119;75006;112;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221120;75006;91;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221121;75006;116;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221122;75006;122;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221123;75006;113;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221124;75006;87;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221125;75006;111;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221126;75006;118;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221127;75006;118;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221128;75006;118;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221129;75006;111;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221130;75006;102;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221131;75006;99;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221132;75006;97;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221133;75006;95;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221134;75006;98;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221135;75006;105;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221136;75006;118;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221137;75006;119;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221138;75006;125;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221139;75006;117;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221164;75002;46;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221165;75002;50;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221166;75002;38;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221167;75002;38;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221168;75002;64;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221169;75002;70;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221170;75002;64;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221171;75002;69;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221172;75002;76;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221173;75002;66;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221174;75002;56;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221175;75002;46;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221176;75002;47;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221177;75002;35;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221178;75002;15;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221179;75002;10;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221180;75002;13;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221181;75002;23;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221182;75002;46;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221183;75002;73;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221184;75002;76;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221185;75002;76;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221186;75002;72;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221259;75004;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221260;75004;26;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221261;75004;20;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221262;75004;15;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221263;75004;22;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221264;75004;34;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221265;75004;25;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221266;75004;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221267;75004;32;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221268;75004;34;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221269;75004;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221270;75004;24;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221271;75004;18;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221272;75004;16;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221273;75004;14;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221274;75004;8;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221275;75004;8;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221276;75004;10;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221277;75004;21;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221278;75004;35;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221279;75004;41;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221280;75004;41;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221281;75004;37;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221282;75004;23;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221307;75012;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221308;75012;28;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221309;75012;16;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221310;75012;15;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221311;75012;70;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221312;75012;77;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221313;75012;45;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221314;75012;30;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221315;75012;40;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221316;75012;39;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221317;75012;46;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221318;75012;48;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221319;75012;33;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221320;75012;27;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221321;75012;13;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221322;75012;11;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221323;75012;13;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221324;75012;19;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221325;75012;33;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221326;75012;41;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221327;75012;42;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221328;75012;42;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221329;75012;40;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221330;75012;29;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221427;75015;36;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221428;75015;39;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221429;75015;40;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221430;75015;29;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221431;75015;25;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221432;75015;21;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221433;75015;28;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221434;75015;41;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221435;75015;25;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221436;75015;33;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221437;75015;31;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221438;75015;28;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221439;75015;23;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221440;75015;20;2019-05-19;2019-05-19 00:00:00;2019;05;6;Sunday
221441;75015;12;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221442;75015;10;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221443;75015;11;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221444;75015;14;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221445;75015;30;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221446;75015;52;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221447;75015;57;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221448;75015;49;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221449;75015;40;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221450;75015;27;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221499;75006;113;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221500;75006;131;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221501;75006;130;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221502;75006;20;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221599;75004;23;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221600;75004;18;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221601;75004;15;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221602;75004;15;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221603;75004;14;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221604;75004;17;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221605;75004;16;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221606;75004;17;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221607;75004;18;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221608;75004;20;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221609;75004;19;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221610;75004;21;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221611;75004;22;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221612;75004;25;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221613;75004;13;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221614;75004;14;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221615;75004;13;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221616;75004;17;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221617;75004;37;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221618;75004;41;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221619;75004;49;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221620;75004;50;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221621;75004;43;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221622;75004;31;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221647;75012;29;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221648;75012;20;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221649;75012;21;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221650;75012;16;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221651;75012;23;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221652;75012;31;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221653;75012;24;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221654;75012;24;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221655;75012;35;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221656;75012;49;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221657;75012;35;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221658;75012;25;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221659;75012;31;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221660;75012;40;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221661;75012;19;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221662;75012;18;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221663;75012;17;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221664;75012;28;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221665;75012;25;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221666;75012;32;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221667;75012;39;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221668;75012;50;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221669;75012;56;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221670;75012;50;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221767;75015;27;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221768;75015;19;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221769;75015;16;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221770;75015;17;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221771;75015;18;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221772;75015;18;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221773;75015;19;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221774;75015;19;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221775;75015;17;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221776;75015;20;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221777;75015;24;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221778;75015;20;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221779;75015;21;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221780;75015;18;2019-05-20;2019-05-20 00:00:00;2019;05;0;Monday
221781;75015;18;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221782;75015;15;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221783;75015;15;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221784;75015;19;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221785;75015;29;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221786;75015;47;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221787;75015;51;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221788;75015;49;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221789;75015;37;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221790;75015;25;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221839;75006;33;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221840;75006;56;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221841;75006;64;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221842;75006;110;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
221843;75006;52;2019-05-21;2019-05-21 00:00:00;2019;05;1;Tuesday
